coin,short_venue,long_venue,iv_short,iv_long,overlap_days,apr_90d,apr_30d,apr_14d,pos_day_frac,persist_3bps,persist_10bps,persist_25bps,cond1_pos,cond7_pos,n_episodes,med_ep_days,max_ep_days,med_ep_slope_apr_day,trend_apr_pts_day,trend7_apr_pts_day,max_dd_notional,daily_std,live_gross_apr,cost_roundtrip,net_apr_14d_hold,net_apr_30d_hold,net_apr_ep_hold,flag
TQQQ,bybit,aster,8.0,8.0,66.375,0.00226,0.002318,0.003042,0.343284,0.059701,0.0,0.0,0.565217,0.304348,10,2,5,-0.000894,-0.000456,-0.000384,0.002421,0.000202,0.229512,0.0019,-0.047276,-0.020857,-0.34449,E2
TQQQ,binance,bitget,8.0,8.0,68.708333,-0.001464,-0.005815,-0.008303,0.242857,0.0,0.0,0.0,0.352941,0.411765,11,1,3,0.004061,-0.000266,-0.000229,0.000727,3.9e-05,0.0,0.0022,-0.058821,-0.028231,,E2
TQQQ,bybit,binance,8.0,8.0,68.708333,0.002287,0.002031,-0.000962,0.357143,0.057143,0.0,0.0,0.48,0.4,13,1,5,0.017812,-0.000446,-0.000478,0.002539,0.000199,0.229512,0.0021,-0.052463,-0.023263,,E2
TQQQ,bybit,bitget,8.0,8.0,69.375,0.000815,-0.003783,-0.009265,0.328571,0.057143,0.0,0.0,0.608696,0.434783,9,2,8,-0.003099,-0.000712,-0.000707,0.002663,0.000205,0.229512,0.0023,-0.05915,-0.027169,-0.418935,E2
TRUMP,aster,binance,4.0,4.0,89.875,0.019689,0.005439,0.009277,0.703297,0.0,0.0,0.0,0.78125,0.65625,14,2,26,0.00073,-0.000731,-0.000789,0.000175,8.4e-05,0.130546,0.0018,-0.027239,-0.002211,-0.308811,GEN
TRUMP,aster,bitget,4.0,4.0,89.875,0.013566,-0.002764,-0.004898,0.538462,0.0,0.0,0.0,0.755102,0.571429,12,2,26,0.000954,-0.000836,-0.000868,0.001155,9.8e-05,0.075489,0.002,-0.038576,-0.010767,-0.351434,GEN
TRUMP,bybit,aster,4.0,4.0,89.875,-0.020046,-0.009633,-0.016506,0.351648,0.0,0.0,0.0,0.6875,0.5,10,4,9,-0.001282,0.000699,0.000764,0.004937,0.000108,0.010271,0.0019,-0.069582,-0.043163,-0.193421,GEN
TRUMP,aster,dydx,4.0,1.0,41.583333,0.174936,0.157414,0.171175,0.813953,0.255814,0.139535,0.093023,0.8,0.657143,7,3,12,0.006914,-0.001961,0.001348,0.002038,0.001175,0.112054,0.0018,0.128008,0.153036,-0.044064,GEN
TRUMP,aster,hl,4.0,1.0,89.875,0.204085,0.017965,-0.017948,0.681319,0.527473,0.252747,0.021978,0.854839,0.564516,9,2,29,-0.003003,-0.006766,-0.006465,0.002931,0.000798,0.676565,0.0017,0.159764,0.183402,-0.106165,GEN
TRUMP,okx,aster,4.0,4.0,89.875,-0.006466,-0.002297,-0.014237,0.461538,0.0,0.0,0.0,0.690476,0.547619,13,1,8,0.000547,0.000331,0.000385,0.002462,8.4e-05,0.021839,0.0018,-0.053394,-0.028366,,GEN
TRUMP,bitget,binance,4.0,4.0,89.875,0.006123,0.008203,0.014176,0.67033,0.0,0.0,0.0,0.721311,0.672131,17,3,9,-0.000677,0.000105,7.9e-05,0.000672,4.9e-05,0.055057,0.0022,-0.051234,-0.020644,-0.261544,GEN
TRUMP,bybit,binance,4.0,4.0,89.875,-0.000357,-0.004194,-0.007229,0.483516,0.0,0.0,0.0,0.613636,0.477273,17,2,9,-0.000394,-3.2e-05,-2.5e-05,0.000906,6.8e-05,0.140817,0.0021,-0.055107,-0.025907,-0.383607,GEN
TRUMP,dydx,binance,1.0,4.0,41.583333,-0.171371,-0.151975,-0.161897,0.186047,0.023256,0.023256,0.0,0.375,0.0,5,2,2,0.0,0.002347,-0.001077,0.021567,0.001172,0.018491,0.002,-0.223514,-0.195704,-0.536371,GEN
TRUMP,binance,hl,4.0,1.0,89.875,0.184396,0.012526,-0.027226,0.659341,0.505495,0.21978,0.010989,0.866667,0.55,8,7,29,-0.002152,-0.006035,-0.005675,0.002965,0.000747,0.54602,0.0019,0.13486,0.161279,0.085324,GEN
TRUMP,okx,binance,4.0,4.0,89.875,0.013223,0.003142,-0.004959,0.67033,0.0,0.0,0.0,0.754098,0.622951,15,3,14,0.000804,-0.0004,-0.000404,0.000323,6.7e-05,0.152385,0.002,-0.03892,-0.01111,-0.23011,GEN
TRUMP,bybit,bitget,4.0,4.0,89.875,-0.00648,-0.012396,-0.021405,0.395604,0.0,0.0,0.0,0.472222,0.388889,19,1,4,0.00621,-0.000137,-0.000104,0.001768,6.5e-05,0.08576,0.0023,-0.066444,-0.034463,,GEN
TRUMP,bitget,dydx,4.0,1.0,41.583333,0.178889,0.160177,0.176073,0.790698,0.27907,0.139535,0.093023,0.764706,0.617647,8,3,8,0.010448,-0.002033,0.001398,0.001966,0.001178,0.036565,0.0022,0.121532,0.152122,-0.088778,GEN
TRUMP,bitget,hl,4.0,1.0,89.875,0.190519,0.020728,-0.01305,0.681319,0.516484,0.230769,0.021978,0.854839,0.564516,9,2,29,-0.002803,-0.00593,-0.005596,0.002768,0.000738,0.601076,0.0021,0.135769,0.164969,-0.192731,GEN
TRUMP,okx,bitget,4.0,4.0,89.875,0.007101,-0.005061,-0.019135,0.582418,0.0,0.0,0.0,0.622642,0.490566,20,2,9,0.002073,-0.000505,-0.000483,0.000766,7.2e-05,0.097328,0.0022,-0.050256,-0.019666,-0.394399,GEN
TRUMP,bybit,dydx,4.0,1.0,41.583333,0.168115,0.147781,0.154669,0.674419,0.209302,0.116279,0.093023,0.793103,0.517241,6,6,9,0.026357,-0.00252,0.000879,0.002254,0.001168,0.122326,0.0021,0.113365,0.142565,0.040365,GEN
TRUMP,bybit,hl,4.0,1.0,89.875,0.184039,0.008332,-0.034454,0.681319,0.527473,0.230769,0.010989,0.854839,0.596774,9,2,29,-0.002344,-0.006067,-0.0057,0.003172,0.000738,0.686837,0.002,0.131896,0.159705,-0.180961,GEN
TRUMP,okx,bybit,4.0,4.0,89.875,0.013581,0.007335,0.002269,0.637363,0.0,0.0,0.0,0.741379,0.603448,15,3,15,0.002312,-0.000368,-0.000379,0.000367,7.4e-05,0.011568,0.0021,-0.041169,-0.011969,-0.241919,GEN
TRUMP,dydx,hl,1.0,1.0,41.666667,-0.124749,-0.138059,-0.186146,0.395349,0.27907,0.046512,0.0,0.647059,0.176471,6,2,7,0.22318,3.4e-05,-0.002815,0.020151,0.001311,0.564511,0.0019,-0.174285,-0.147866,-0.471499,GEN
TRUMP,okx,dydx,4.0,1.0,41.583333,0.176906,0.155116,0.156938,0.813953,0.255814,0.139535,0.093023,0.885714,0.714286,4,7,24,0.026374,-0.002765,0.000706,0.002145,0.001162,0.133893,0.002,0.124763,0.152573,0.072621,GEN
TRUMP,okx,hl,4.0,1.0,89.916667,0.197477,0.015667,-0.032185,0.67033,0.527473,0.241758,0.021978,0.868852,0.57377,8,7,29,-0.006392,-0.006431,-0.006071,0.003194,0.000782,0.698404,0.0019,0.147941,0.17436,0.098406,GEN
TRX,aster,binance,8.0,8.0,89.708333,0.01259,0.009073,0.006186,0.813187,0.010989,0.0,0.0,0.864865,0.756757,10,2,33,0.000115,-0.000276,-0.000329,0.000101,5e-05,0.165071,0.0018,-0.034339,-0.00931,-0.31591,GEN
TRX,bitget,aster,8.0,8.0,89.708333,-0.011101,-0.00541,-0.000723,0.252747,0.0,0.0,0.0,0.478261,0.347826,12,2,6,0.001727,0.000305,0.000306,0.002741,5.1e-05,0.046461,0.002,-0.063243,-0.035434,-0.376101,GEN
TRX,aster,bybit,8.0,8.0,89.708333,0.013675,0.011631,0.007088,0.89011,0.0,0.0,0.0,0.901235,0.814815,8,7,42,-0.000176,-0.000172,-0.000173,0.000101,4.1e-05,0.339866,0.0019,-0.035861,-0.009442,-0.085397,GEN
TRX,dydx,aster,1.0,8.0,41.583333,0.01001,0.014986,0.029911,0.27907,0.046512,0.0,0.0,0.5,0.166667,6,2,4,0.002191,0.001276,0.000719,0.000417,0.000135,0.601626,0.0018,-0.036918,-0.01189,-0.31849,GEN
TRX,aster,hl,8.0,1.0,89.708333,0.125865,-0.007783,-0.028475,0.571429,0.406593,0.153846,0.010989,0.692308,0.519231,16,2,17,-0.023331,-0.005443,-0.006203,0.004942,0.000737,0.697957,0.0017,0.081543,0.105181,-0.184385,GEN
TRX,bitget,binance,8.0,8.0,89.708333,0.001489,0.003664,0.005464,0.549451,0.0,0.0,0.0,0.62,0.46,19,2,7,-5.6e-05,2.8e-05,-2.4e-05,0.000191,2.7e-05,0.211532,0.0022,-0.055868,-0.025277,-0.400011,GEN
TRX,binance,bybit,8.0,8.0,89.708333,0.001085,0.002558,0.000902,0.626374,0.0,0.0,0.0,0.736842,0.614035,15,2,12,0.00014,0.000104,0.000157,0.000464,2.7e-05,0.174795,0.0021,-0.053665,-0.024465,-0.382165,GEN
TRX,dydx,binance,1.0,8.0,41.583333,0.019735,0.024059,0.036098,0.604651,0.069767,0.0,0.0,0.576923,0.5,11,2,7,-0.002636,0.001195,0.000675,0.000111,0.000134,0.766697,0.002,-0.032408,-0.004599,-0.345265,GEN
TRX,binance,hl,8.0,1.0,89.708333,0.113275,-0.016856,-0.034661,0.56044,0.395604,0.131868,0.0,0.705882,0.490196,15,2,17,-0.021221,-0.005167,-0.005874,0.00527,0.000708,0.532886,0.0019,0.063739,0.090158,-0.233475,GEN
TRX,bitget,bybit,8.0,8.0,89.708333,0.002574,0.006222,0.006365,0.67033,0.0,0.0,0.0,0.737705,0.655738,16,3,11,0.000507,0.000132,0.000133,0.000356,2.9e-05,0.386327,0.0023,-0.05739,-0.025409,-0.277259,GEN
TRX,dydx,bitget,1.0,8.0,41.583333,0.017947,0.020396,0.030634,0.604651,0.046512,0.0,0.0,0.692308,0.538462,8,2,10,-0.000435,0.000913,0.00048,0.000179,0.00013,0.555165,0.0022,-0.03941,-0.00882,-0.383553,GEN
TRX,bitget,hl,8.0,1.0,89.708333,0.114764,-0.013192,-0.029197,0.549451,0.395604,0.120879,0.010989,0.72,0.44,14,2,17,-0.022176,-0.005139,-0.005898,0.005108,0.000713,0.744418,0.0021,0.060014,0.089214,-0.268486,GEN
TRX,dydx,bybit,1.0,8.0,41.583333,0.022282,0.026617,0.036999,0.72093,0.046512,0.0,0.0,0.709677,0.548387,9,3,7,-0.001583,0.001126,0.000685,0.000104,0.000133,0.941492,0.0021,-0.032468,-0.003268,-0.233218,GEN
TRX,bybit,hl,8.0,1.0,89.708333,0.11219,-0.019414,-0.035562,0.538462,0.395604,0.131868,0.010989,0.693878,0.44898,15,2,17,-0.042967,-0.005271,-0.006031,0.005421,0.000725,0.358091,0.002,0.060047,0.087857,-0.25281,GEN
TRX,dydx,hl,1.0,1.0,41.666667,0.011267,0.010958,0.009483,0.44186,0.232558,0.046512,0.0,0.526316,0.210526,9,2,4,0.175638,0.001693,-0.001054,0.004713,0.000543,1.299583,0.0019,-0.038268,-0.011849,-0.335483,GEN
TSLA,aster,binance,8.0,8.0,89.708333,-0.00086,-0.000228,-0.000389,0.120879,0.0,0.0,0.0,0.090909,0.363636,10,1,2,0.0,2.2e-05,1.5e-05,0.000252,1.2e-05,0.0,0.0018,-0.047789,-0.02276,,E2
TSLA,aster,bitget,8.0,8.0,89.708333,0.001808,0.000124,0.000596,0.318681,0.0,0.0,0.0,0.482759,0.448276,15,2,4,0.001767,-6.4e-05,-4.9e-05,0.000164,2.1e-05,0.0,0.002,-0.050335,-0.022525,-0.363192,E2
TSLA,aster,bybit,8.0,8.0,89.708333,-0.00317,-0.003331,0.005278,0.241758,0.0,0.0,0.0,0.545455,0.318182,10,2,5,0.000247,-1.3e-05,-2.9e-05,0.000999,5.8e-05,0.0,0.0019,-0.052705,-0.026286,-0.34992,E2
TSLA,binance,bitget,8.0,8.0,89.708333,0.002668,0.000352,0.000985,0.340659,0.0,0.0,0.0,0.548387,0.419355,14,2,5,0.002519,-8.6e-05,-6.4e-05,0.000179,2.6e-05,0.0,0.0022,-0.054689,-0.024099,-0.398832,E2
TSLA,binance,bybit,8.0,8.0,89.708333,-0.00231,-0.003103,0.005667,0.285714,0.0,0.0,0.0,0.576923,0.307692,11,2,5,0.001278,-3.6e-05,-4.4e-05,0.00103,6e-05,0.0,0.0021,-0.05706,-0.02786,-0.38556,E2
TSLA,bitget,bybit,8.0,8.0,89.708333,-0.004977,-0.003455,0.004682,0.164835,0.0,0.0,0.0,0.466667,0.333333,8,1,5,0.001419,5e-05,2e-05,0.001432,6.1e-05,0.0,0.0023,-0.064942,-0.032961,,E2
UAI,aster,binance,1.0,4.0,89.875,0.270543,0.48684,0.527458,1.0,0.56044,0.285714,0.021978,0.989011,0.923077,1,91,91,0.005936,0.005936,0.004908,0.000159,0.000676,1.416667,0.0018,0.223615,0.248643,0.263324,E1
UAI,aster,bitget,1.0,4.0,89.875,0.278302,0.483795,0.553689,1.0,0.571429,0.274725,0.043956,0.989011,0.923077,1,91,91,0.00618,0.00618,0.005111,0.000247,0.000724,1.45381,0.002,0.22616,0.253969,0.27028,E1
UAI,aster,bybit,1.0,4.0,89.875,0.263471,0.481424,0.549599,0.978022,0.538462,0.252747,0.043956,0.977528,0.898876,2,64,64,0.009307,0.00634,0.005276,0.000306,0.000734,1.45381,0.0019,0.213935,0.240354,0.252635,E1
UAI,binance,bitget,4.0,4.0,89.875,0.007759,-0.003045,0.026231,0.252747,0.054945,0.0,0.0,0.521739,0.304348,11,2,7,0.011905,0.000244,0.000203,0.001493,0.000148,0.037142,0.0022,-0.049598,-0.019008,-0.393741,GEN
UAI,binance,bybit,4.0,4.0,89.875,-0.007072,-0.005416,0.022141,0.21978,0.032967,0.0,0.0,0.5,0.45,10,2,4,-0.006314,0.000404,0.000368,0.002858,0.000156,0.037142,0.0021,-0.061822,-0.032622,-0.390322,GEN
UAI,bitget,bybit,4.0,4.0,89.875,-0.014831,-0.00237,-0.00409,0.142857,0.010989,0.0,0.0,0.307692,0.384615,9,1,2,0.0,0.00016,0.000165,0.004393,0.000133,0.0,0.0023,-0.074796,-0.042815,,GEN
UNI,aster,binance,8.0,8.0,89.708333,0.005518,0.005044,0.001471,0.824176,0.0,0.0,0.0,0.866667,0.773333,10,8,29,3.1e-05,-4.3e-05,-3.2e-05,2.6e-05,1.3e-05,0.0,0.0018,-0.04141,-0.016382,-0.076607,GEN
UNI,aster,bitget,8.0,8.0,89.708333,0.005545,0.00411,0.004842,0.78022,0.0,0.0,0.0,0.816901,0.704225,13,2,18,0.000135,-2.2e-05,-1.2e-05,2.2e-05,1.7e-05,0.0,0.002,-0.046598,-0.018788,-0.359455,GEN
UNI,aster,bybit,8.0,8.0,89.708333,0.007753,0.007257,0.003863,0.857143,0.0,0.0,0.0,0.858974,0.769231,11,8,13,0.00025,-2.4e-05,-8e-06,2.2e-05,1.6e-05,0.08887,0.0019,-0.041783,-0.015364,-0.078935,GEN
UNI,aster,dydx,8.0,1.0,41.583333,0.008294,0.006776,-0.000998,0.906977,0.0,0.0,0.0,0.948718,0.74359,2,31,31,6.2e-05,-0.0003,-0.000309,0.000435,4.8e-05,0.093036,0.0018,-0.038635,-0.013606,-0.0129,GEN
UNI,aster,hl,8.0,1.0,89.708333,-0.102524,-0.128316,-0.193596,0.032967,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,-0.000799,-0.000945,0.025198,0.000265,0.0,0.0017,-0.146846,-0.123208,,GEN
UNI,binance,bitget,8.0,8.0,89.708333,2.7e-05,-0.000935,0.003371,0.461538,0.0,0.0,0.0,0.571429,0.285714,18,1,7,-0.000157,2.1e-05,2e-05,0.000235,1.9e-05,0.0,0.0022,-0.05733,-0.02674,,GEN
UNI,binance,bybit,8.0,8.0,89.708333,0.002234,0.002213,0.002392,0.637363,0.0,0.0,0.0,0.62069,0.603448,22,2,8,0.000494,1.9e-05,2.3e-05,5.3e-05,1.3e-05,0.08887,0.0021,-0.052516,-0.023316,-0.381016,GEN
UNI,binance,dydx,8.0,1.0,41.583333,0.00382,0.001731,-0.002469,0.860465,0.0,0.0,0.0,0.891892,0.702703,4,8,21,0.000302,-0.000269,-0.000334,0.000452,4.8e-05,0.093036,0.002,-0.048323,-0.020513,-0.08743,GEN
UNI,binance,hl,8.0,1.0,89.708333,-0.108043,-0.133361,-0.195067,0.032967,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,-0.000756,-0.000913,0.026554,0.000263,0.0,0.0019,-0.157578,-0.131159,,GEN
UNI,bitget,bybit,8.0,8.0,89.708333,0.002208,0.003147,-0.000979,0.571429,0.0,0.0,0.0,0.596154,0.5,21,1,8,0.000454,-2e-06,4e-06,9.2e-05,2e-05,0.08887,0.0023,-0.057757,-0.025776,,GEN
UNI,bitget,dydx,8.0,1.0,41.583333,0.003472,0.002666,-0.00584,0.837209,0.0,0.0,0.0,0.861111,0.694444,5,4,23,0.000148,-0.000269,-0.000285,0.000453,4.9e-05,0.093036,0.0022,-0.053886,-0.023295,-0.197278,GEN
UNI,bitget,hl,8.0,1.0,89.708333,-0.108069,-0.132426,-0.198438,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,-0.000777,-0.000933,0.026561,0.000264,0.0,0.0021,-0.162819,-0.133619,,GEN
UNI,bybit,dydx,8.0,1.0,41.583333,0.001108,-0.000481,-0.004861,0.627907,0.0,0.0,0.0,0.666667,0.518519,9,3,7,-0.00015,-0.000241,-0.000297,0.000453,4.8e-05,0.004166,0.0021,-0.053642,-0.024442,-0.254392,GEN
UNI,hl,bybit,1.0,8.0,89.708333,0.110277,0.135573,0.197459,0.978022,0.197802,0.021978,0.0,0.966292,0.898876,3,29,56,0.002608,0.000775,0.000937,0.000141,0.000263,0.08887,0.002,0.058134,0.085944,0.085105,GEN
UNI,hl,dydx,1.0,1.0,41.666667,0.123949,0.13536,0.193171,0.953488,0.325581,0.046512,0.0,0.926829,0.780488,3,8,29,0.003692,0.002979,0.003811,0.000127,0.000331,0.093036,0.0019,0.074414,0.100833,0.037262,GEN
UNITREE,aster,bybit,4.0,8.0,26.375,-0.095656,-0.093442,-0.205102,0.666667,0.037037,0.0,0.0,0.777778,0.5,4,2,13,-0.001953,-0.005491,-0.010562,0.00814,0.000755,0.011903,0.0019,-0.145192,-0.118773,-0.442406,E2
USELESS,aster,binance,1.0,4.0,89.875,0.224678,0.124192,0.079976,1.0,0.428571,0.175824,0.043956,0.989011,0.923077,1,91,91,-0.004039,-0.004039,-0.003718,9.8e-05,0.000688,0.133962,0.0018,0.177749,0.202778,0.217458,E1
USELESS,aster,bitget,1.0,4.0,89.875,0.221044,0.108899,0.071427,1.0,0.417582,0.175824,0.043956,0.989011,0.923077,1,91,91,-0.004342,-0.004342,-0.004065,0.000116,0.000695,0.0,0.002,0.168901,0.19671,0.213022,E1
USELESS,aster,bybit,1.0,4.0,89.875,0.210856,0.094938,0.064222,0.967033,0.384615,0.164835,0.043956,0.954545,0.886364,4,24,60,-0.006616,-0.004573,-0.004316,0.000204,0.000712,0.0,0.0019,0.161321,0.18774,0.181961,E1
USELESS,aster,okx,1.0,4.0,89.916667,0.227346,0.111347,0.088019,1.0,0.43956,0.175824,0.043956,0.989011,0.923077,1,91,91,-0.004407,-0.004407,-0.004212,0.000126,0.000709,0.320129,0.0018,0.180418,0.205446,0.220127,E1
USELESS,bitget,binance,4.0,4.0,89.875,0.003634,0.015293,0.008549,0.263736,0.032967,0.0,0.0,0.541667,0.166667,11,2,5,0.009674,0.000303,0.000347,0.000638,8.4e-05,0.133962,0.0022,-0.053723,-0.023132,-0.397866,GEN
USELESS,bybit,binance,4.0,4.0,89.875,0.013821,0.029255,0.015754,0.417582,0.021978,0.0,0.0,0.684211,0.394737,12,2,10,8.3e-05,0.000535,0.000598,0.000708,0.000102,0.133962,0.0021,-0.040929,-0.011729,-0.369429,GEN
USELESS,binance,okx,4.0,4.0,89.875,0.002723,-0.012846,0.008044,0.318681,0.0,0.0,0.0,0.689655,0.482759,9,2,9,0.002641,-0.000365,-0.000486,0.001494,7.4e-05,0.186167,0.002,-0.04942,-0.02161,-0.362277,GEN
USELESS,bitget,bybit,4.0,4.0,89.875,-0.010187,-0.013961,-0.007206,0.230769,0.0,0.0,0.0,0.428571,0.285714,12,2,3,0.001736,-0.000232,-0.000251,0.003138,0.000101,0.0,0.0023,-0.070151,-0.03817,-0.429937,GEN
USELESS,bitget,okx,4.0,4.0,89.875,0.006357,0.002448,0.016592,0.395604,0.021978,0.0,0.0,0.638889,0.388889,13,2,7,0.000867,-6.2e-05,-0.000139,0.000558,8.1e-05,0.320129,0.0022,-0.051,-0.020409,-0.395143,GEN
USELESS,bybit,okx,4.0,4.0,89.875,0.016544,0.016409,0.023798,0.483516,0.010989,0.0,0.0,0.681818,0.431818,14,4,7,0.000743,0.000169,0.000113,0.000422,8.8e-05,0.320129,0.0021,-0.038206,-0.009006,-0.175081,GEN
VELVET,aster,binance,1.0,4.0,89.875,0.109565,0.254603,0.083698,0.791209,0.384615,0.131868,0.032967,0.888889,0.722222,8,7,27,0.006687,0.001313,0.001259,0.008353,0.000867,0.0,0.0018,0.062636,0.087665,0.015708,E1
VELVET,aster,bitget,1.0,4.0,89.875,0.131396,0.286457,0.07484,0.835165,0.472527,0.164835,0.043956,0.907895,0.763158,7,7,27,0.000947,0.000913,0.000875,0.010097,0.001017,0.0,0.002,0.079254,0.107063,0.027111,E1
VELVET,aster,bybit,1.0,4.0,89.875,0.093369,0.243739,0.063896,0.791209,0.428571,0.098901,0.043956,0.875,0.708333,9,7,19,-0.002588,0.00118,0.001094,0.010159,0.000943,0.0,0.0019,0.043833,0.070252,-0.005703,E1
VELVET,binance,bitget,4.0,4.0,89.875,0.021832,0.031854,-0.008858,0.527473,0.120879,0.0,0.0,0.75,0.583333,12,3,14,0.014838,-0.0004,-0.000384,0.002666,0.000226,0.0,0.0022,-0.035526,-0.004935,-0.245835,GEN
VELVET,binance,bybit,4.0,4.0,89.875,-0.016196,-0.010864,-0.019802,0.395604,0.054945,0.0,0.0,0.638889,0.305556,13,2,10,-0.001115,-0.000133,-0.000166,0.005343,0.000219,0.0,0.0021,-0.070946,-0.041746,-0.399446,GEN
VELVET,bitget,bybit,4.0,4.0,89.875,-0.038028,-0.042717,-0.010944,0.252747,0.0,0.0,0.0,0.478261,0.26087,12,2,4,0.008431,0.000267,0.000218,0.009364,0.000218,0.0,0.0023,-0.097992,-0.066011,-0.457778,GEN
VIRTUAL,aster,binance,1.0,4.0,89.875,-0.022177,0.030483,0.049617,0.538462,0.087912,0.0,0.0,0.77551,0.44898,11,2,13,-0.007259,0.000766,0.000481,0.012715,0.000363,0.0,0.0018,-0.069106,-0.044077,-0.350677,E1
VIRTUAL,aster,bitget,1.0,4.0,89.875,-0.03381,0.019165,0.044397,0.549451,0.076923,0.0,0.0,0.78,0.46,11,2,13,-0.007536,0.000829,0.000534,0.014224,0.000386,0.0,0.002,-0.085953,-0.058143,-0.39881,E1
VIRTUAL,aster,bybit,1.0,4.0,89.875,-0.034317,0.025573,0.051856,0.505495,0.087912,0.0,0.0,0.76087,0.434783,11,2,13,-0.004051,0.000949,0.000652,0.014672,0.000388,0.0,0.0019,-0.083853,-0.057434,-0.381067,E1
VIRTUAL,aster,hl,1.0,1.0,90.0,-0.056824,-0.07518,-0.099969,0.318681,0.098901,0.0,0.0,0.758621,0.344828,7,2,11,0.000238,-0.001106,-0.001469,0.01983,0.00042,0.0,0.0017,-0.101145,-0.077507,-0.367074,E1
VIRTUAL,binance,bitget,4.0,4.0,89.875,-0.011633,-0.011319,-0.00522,0.230769,0.0,0.0,0.0,0.333333,0.238095,14,1,5,0.000981,6.2e-05,5.3e-05,0.002864,6.6e-05,0.0,0.0022,-0.06899,-0.038399,,GEN
VIRTUAL,binance,bybit,4.0,4.0,89.875,-0.01214,-0.00491,0.002239,0.263736,0.0,0.0,0.0,0.291667,0.25,17,1,3,0.006638,0.000183,0.00017,0.003106,5.5e-05,0.0,0.0021,-0.06689,-0.03769,,GEN
VIRTUAL,binance,hl,4.0,1.0,89.875,-0.034726,-0.105663,-0.149586,0.252747,0.142857,0.0,0.0,0.695652,0.217391,7,3,7,0.00086,-0.001872,-0.00195,0.011787,0.000324,0.0,0.0019,-0.084261,-0.057842,-0.265892,GEN
VIRTUAL,bitget,bybit,4.0,4.0,89.875,-0.000507,0.006409,0.007459,0.461538,0.0,0.0,0.0,0.5,0.428571,21,1,6,0.001792,0.00012,0.000117,0.000895,5.8e-05,0.0,0.0023,-0.060471,-0.02849,,GEN
VIRTUAL,bitget,hl,4.0,1.0,89.875,-0.023093,-0.094344,-0.144367,0.307692,0.164835,0.0,0.0,0.607143,0.178571,11,2,7,-0.001008,-0.001934,-0.002003,0.009387,0.000336,0.0,0.0021,-0.077843,-0.048643,-0.406343,GEN
VIRTUAL,bybit,hl,4.0,1.0,89.875,-0.022586,-0.100753,-0.151825,0.32967,0.164835,0.0,0.0,0.666667,0.266667,10,2,7,-0.006533,-0.002055,-0.002121,0.009255,0.000345,0.0,0.002,-0.074729,-0.046919,-0.387586,GEN
VVV,aster,binance,1.0,4.0,89.875,-0.013592,0.17808,0.215977,0.758242,0.285714,0.043956,0.0,0.927536,0.797101,5,4,53,0.004362,0.006998,0.006611,0.027019,0.000974,0.0,0.0018,-0.060521,-0.035492,-0.177842,E1
VVV,aster,bitget,1.0,4.0,89.875,-0.022835,0.174397,0.211549,0.758242,0.285714,0.043956,0.0,0.927536,0.797101,5,4,53,0.004288,0.007244,0.006801,0.028578,0.001006,0.0,0.002,-0.074977,-0.047168,-0.205335,E1
VVV,aster,bybit,1.0,4.0,89.875,-0.015644,0.178416,0.213817,0.747253,0.340659,0.043956,0.0,0.941176,0.794118,4,8,53,0.004216,0.007169,0.006773,0.027977,0.000985,0.0,0.0019,-0.06518,-0.038761,-0.102332,E1
VVV,aster,dydx,1.0,1.0,41.666667,-0.020635,-0.032059,-0.137,0.72093,0.209302,0.046512,0.0,0.741935,0.645161,8,2,16,-0.015044,-0.004476,-0.004675,0.009935,0.001129,0.0,0.0018,-0.067563,-0.042535,-0.349135,E1
VVV,binance,bitget,4.0,4.0,89.875,-0.009242,-0.003683,-0.004428,0.153846,0.0,0.0,0.0,0.142857,0.214286,12,1,2,0.0,0.000247,0.000191,0.002367,5.8e-05,0.0,0.0022,-0.066599,-0.036009,,GEN
VVV,binance,bybit,4.0,4.0,89.875,-0.002052,0.000336,-0.00216,0.384615,0.0,0.0,0.0,0.314286,0.428571,24,1,3,0.003241,0.000172,0.000162,0.001182,7e-05,0.0,0.0021,-0.056802,-0.027602,,GEN
VVV,binance,dydx,4.0,1.0,41.583333,-0.177016,-0.210139,-0.352977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.007845,-0.010019,0.020167,0.001177,0.0,0.002,-0.229159,-0.201349,,GEN
VVV,bitget,bybit,4.0,4.0,89.875,0.00719,0.004019,0.002269,0.384615,0.0,0.0,0.0,0.485714,0.371429,18,1,6,0.00238,-7.5e-05,-2.8e-05,0.000373,7e-05,0.0,0.0023,-0.052774,-0.020793,,GEN
VVV,bitget,dydx,4.0,1.0,41.583333,-0.173262,-0.206456,-0.348549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.007844,-0.009991,0.019739,0.001179,0.0,0.0022,-0.230619,-0.200029,,GEN
VVV,bybit,dydx,4.0,1.0,41.583333,-0.180325,-0.210475,-0.350818,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00751,-0.009785,0.020544,0.001171,0.0,0.0021,-0.235075,-0.205875,,GEN
